공원명,위도,경도
평산공원,35.25146305,128.6150604
어린이공원,35.244308,128.683062
어린이공원,35.248535,128.686153
어린이공원,35.261939,128.635887
어린이공원,35.262883,128.639406
어린이공원,35.26046104,128.6398475
어린이공원,35.259133,128.636174
어린이공원,35.255475,128.639977
어린이공원,35.255319,128.637489
어린이공원,35.250029,128.639159
소공원44,34.9823794,127.504105
83공원,34.9467975,127.5339153
강청수변공원,34.9826607,127.4929956
동천그린웨이,34.9627097,127.488917
소공원27,34.91305071,127.5578719
소공원28,34.913124,127.5593073
소공원29,34.8924771,127.5854189
소공원30,34.8965478,127.5864344
소공원31,34.8959585,127.5832937
소공원32,34.9434211,127.5340275
소공원33,34.948826,127.5081909
소공원34,34.9276632,127.4864111
소공원37,34.9489052,127.5109705
소공원36,34.9274671,127.4865339
소공원26,34.9467975,127.5339152
도깨비공원,34.9179615,127.4956527
소공원43,34.9524281,127.4788169
소공원45,34.9530599,127.4883342
와온공원,34.8500247,127.5239612
소공원44,34.9823794,127.504105
명말1공원,34.9388975,127.5141203
명말2공원,34.9409567,127.5128339
청수거북이공원,35.0585847,127.2813107
83공원,34.9467975,127.5339153
강청공원,34.9826607,127.4929956
동천고수부지,34.9627097,127.488917
사화공원,35.2459339,128.6300361
용동공원,35.24595963,128.6948169
남산공원,35.25767433,128.6191967
소공원10,34.9522255,127.5099042
소공원11,34.9373408,127.5249176
소공원12,34.9461767,127.482909
소공원13,34.9429227,127.4865159
소공원14,34.9441953,127.4812481
소공원15,34.9463227,127.4826429
소공원17,34.951705,127.4809682
소공원18,34.9521669,127.482496
소공원19,34.9514657,127.4959893
소공원20,34.9566651,127.4782583
소공원21,34.9716821,127.4792798
소공원22,34.9567379,127.4824129
소공원23,34.9600092,127.4808261
소공원24,34.95208929,127.487072
소공원25,34.9495364,127.5347496
소공원27,34.91305071,127.5578719
소공원28,34.913124,127.5593073
소공원29,34.8924771,127.5854189
소공원30,34.8965478,127.5864344
소공원31,34.8959585,127.5832937
소공원32,34.9434211,127.5340275
소공원33,34.948826,127.5081909
소공원34,34.9276632,127.4864111
소공원37,34.9489052,127.5109705
소공원36,34.9274671,127.4865339
소공원26,34.9467975,127.5339152
도깨비공원,34.9179615,127.4956527
소공원43,34.9524281,127.4788169
소공원45,34.9530599,127.4883342
와온공원,34.8500247,127.5239612
제11수변공원,34.95278111,127.490788
제12수변공원,34.9518101,127.4901489
제13수변공원,34.94992556,127.4925232
제15수변공원,34.9490283,127.4879472
제16수변공원,34.94800499,127.4975616
제17수변공원,34.94514679,127.49609
제18수변공원,34.94336357,127.4995915
제20수변공원,34.94788011,127.4928185
제21수변공원,34.9364605,127.5027233
30공원,34.9049531,127.5695951
소공원26,34.9009563,127.5651533
27공원,34.9379746,127.4982994
28공원,34.9372864,127.4940452
29공원,34.9343377,127.4938921
오천공원,34.9316929,127.4954077
68공원,34.9453053,127.5349296
31공원,34.9098291,127.5590082
32공원,34.9004458,127.5844114
33공원,34.9183603,127.5828106
69공원,34.9490596,127.5079401
소공원1,34.9630218,127.486023
소공원2,34.9634251,127.4882597
소공원3,34.97148057,127.4768671
소공원4,34.97012226,127.4866225
소공원5,34.9710586,127.4772643
소공원6,34.9717965,127.4943371
소공원7,34.97327336,127.4839429
소공원8,34.95604905,127.4931039
소공원9,34.9569815,127.4930383
범암1공원,34.9739282,127.5262772
범암2공원,34.972535,127.5261848
70공원,34.9724281,127.5243826
74공원,34.9654142,127.5289659
75공원,34.9663646,127.532476
운곡1공원,34.9704293,127.5266234
운곡2공원,34.9686183,127.5240101
가곡7공원,34.98292048,127.4851474
가곡8공원,34.98478771,127.4834455
21공원,34.9315368,127.5518244
22공원,34.9275559,127.5508672
23공원,34.9252751,127.5494588
79공원,34.931306,127.5537426
80공원,34.9284063,127.5529261
81공원,34.927661,127.5473219
제1수변공원,34.9375216,127.547632
제2수변공원,34.9337742,127.5469608
78공원,34.93159447,127.5732417
매산공원,34.956158,127.4768544
장대공원(A지구),34.9494881,127.4957539
장대공원(B지구),34.95161489,127.4956084
제3수변공원,34.95420238,127.5006877
제4수변공원,34.95417415,127.501041
제5수변공원,34.9732656,127.4856071
제6수변공원,34.9695155,127.4883213
제7수변공원,34.9697265,127.4899971
제8수변공원,34.9609741,127.4878109
제10수변공원,34.9530271,127.4893542
송정공원,34.9611822,127.5135977
동산공원,34.9532754,127.5162425
장자보공원,34.9547222,127.5195352
신월공원,34.957423,127.5188556
호반1공원,34.9416076,127.5263085
호반2공원,34.9407321,127.5299768
율산공원,34.9395224,127.5236359
호반3공원,34.9390524,127.5286511
구암공원,34.9472539,127.5129777
상삼1공원,34.9506157,127.5317415
금당공원,34.9506022,127.5255549
버드네공원,34.94655431,127.5277623
왕지공원,34.954938,127.5343258
대석공원,34.9475029,127.5237258
제일공원,34.9452188,127.5237941
남부공원,34.9452589,127.5259636
매동공원,34.944834,127.5305061
수매골공원,34.9568655,127.5328665
호반4공원,34.9384977,127.5294262
연향3근린공원,34.9372112,127.5109252
가곡5공원,34.9869137,127.4870894
가곡6공원,34.9851056,127.4864674
덕월공원,34.9316123,127.4893307
인안1공원,34.88741611,127.4961547
매곡공원,34.9661463,127.480051
연향3어린이공원,34.9338625,127.5154197
19공원,34.91383047,127.5593281
왕운공원,34.9744776,127.5251304
어린이공원,35.104739,128.760306
장천체육 공원,35.127887,128.715891
근린공원,35.133851,128.703806
벚꽃공원,35.122907,128.708576
어린이공원,35.104605,128.756348
소공원,35.088942,128.795244
소공원,35.090713,128.792298
덕주공원,35.159789,128.685099
어린이공원,35.094609,128.735274
소공원,35.096855,128.734947
어린이공원,35.126593,128.806266
어린이공원,35.123195,128.804094
어린이공원,35.123879,128.801349
소공원,35.126727,128.810075
소공원,35.125052,128.808408
소공원,35.121928,128.805949
소공원,35.120668,128.796132
소공원,35.107177,128.721672
소공원,35.104909,128.719765
소공원,35.110193,128.723583
소공원,35.154514,128.713159
진해해변 공원,35.14719468,128.6842967
소공원,35.15646917,128.6853888
소공원,35.15655394,128.6867574
근린공원,35.159279,128.668934
근린공원,35.15805504,128.666869
소공원,35.15805504,128.666869
소공원,35.15805504,128.666869
소공원,35.15805504,128.666869
어린이공원,35.151588,128.691301
석동2공원,35.1552077,128.7065728
어린이공원,35.157126,128.704628
어린이공원,35.15564199,128.709718
어린이공원,35.142753,128.708524
어린이공원,35.127155,128.707643
어린이공원,35.158304,128.695461
근린공원,35.155132,128.717993
어린이공원,35.156568,128.715011
소공원,35.112485,128.725081
근린공원,35.089188,128.808912
근린공원,35.09200602,128.8214848
근린공원,35.08733447,128.8226433
어린이공원,35.089001,128.800795
어린이공원,35.086838,128.805166
어린이공원,35.086894,128.810131
어린이공원,35.087514,128.813509
어린이공원,35.090382,128.815017
소공원,35.116305,128.780209
제1근린공원,35.105076,128.750219
제2근린공원,35.104788,128.754519
제3근린공원,35.102936,128.762397
어린이공원,35.109578,128.747513
어린이공원,35.107297,128.751264
어린이공원,35.109743,128.753729
흰돌메공원,35.099901,128.771561
에너지과학공원,35.14129908,128.6883002
소공원,35.15460774,128.6714799
근린공원(초록오름1공원),35.089336,128.806143
이동레포츠공원,35.147585,128.694322
제황산공원,35.148117,128.666122
장복산공원,35.172094,128.657071
웅천묘지 공원,35.104678,128.730773
어린이공원,35.149819,128.692328
어린이공원,35.15013528,128.6953003
어린이공원,35.136976,128.707561
어린이공원,35.136407,128.712073
어린이공원,35.151118,128.703931
자은공원,35.15300069,128.7051399
어린이공원,35.155943,128.701766
어린이공원,35.153073,128.700811
어린이공원,35.149671,128.705869
어린이공원,35.153336,128.709279
어린이공원,35.150681,128.705773
안정공원,35.09840368,128.8029293
청안공원,35.103656,128.806984
용재공원,35.10071098,128.8176218
어린이공원,35.099814,128.804779
어린이공원,35.104161,128.815443
어린이공원,35.098042,128.815558
어린이공원,35.099189,128.819806
남양공원,35.11325691,128.7829239
어린이공원,35.161838,128.682783
어린이공원,35.147229,128.710158
청안2공원,35.103101,128.802813
어린이공원,35.122334,128.784806
어린이공원,35.101913,128.742138
어린이공원,35.100649,128.743675
소공원,35.160023,128.694671
어린이공원,35.230044,128.498632
어린이공원,35.227689,128.496537
3.15공원,35.253041,128.588672
석전공원,35.229848,128.569514
어린이공원,35.224824,128.581929
어린이공원,35.228822,128.582062
소공원,35.228939,128.569458
소공원,35.227921,128.569306
소공원,35.226992,128.570384
소공원,35.226809,128.571674
어린이공원,35.219702,128.567642
소공원,35.217364,128.564826
소공원,35.21857383,128.5679456
소공원,35.223205,128.570323
소공원,35.196879,128.509976
양덕삼각지공원,35.220337,128.588848
어린이공원,35.220392,128.588855
어린이공원,35.233073,128.574668
원계공원,35.237191,128.505903
소공원,35.269523,128.499309
소공원,35.257955,128.507091
소공원,35.257675,128.507172
소공원,35.270292,128.500308
소공원,35.264833,128.505553
근린공원,35.259229,128.540392
소공원,35.259662,128.545472
공원,35.263377,128.531267
어린이공원,35.218377,128.567229
풍호공원,35.135669,128.713222
어린이공원,35.253494,128.593728
어린이공원,35.253621,128.599243
어린이공원,35.249368,128.598071
어린이공원,35.243233,128.583298
어린이공원,35.241702,128.588616
어린이공원,35.239904,128.580919
어린이공원,35.25736135,128.5972851
어린이공원,35.254827,128.596874
어린이공원,35.222823,128.596882
어린이공원,35.220899,128.598109
어린이공원,35.227384,128.568555
어린이공원,35.231039,128.566789
어린이공원,35.23358284,128.5590928
어린이공원,35.233086,128.556988
어린이공원,35.221572,128.567144
어린이공원,35.219571,128.563833
어린이공원,35.215961,128.560009
상계 5,37.6635348,127.0693311
어린이공원,35.2512367,128.5113986
어린이공원,35.249792,128.509247
어린이공원,35.247165,128.507476
어린이공원,35.243242,128.503984
어린이공원,35.245881,128.498901
어린이공원,35.244623,128.500579
중리체육공원,35.244847,128.510194
어린이공원,35.227665,128.503685
어린이공원,35.233439,128.501297
어린이공원,35.237853,128.503081
어린이공원,35.231155,128.495101
천변,35.150153,126.909264
푸른길,35.164073,126.916029
산수,35.155063,126.929324
금남로,35.149756,126.915493
두암제2,35.16158847,126.9379859
용산,,
산수제1,35.158977,126.934946
무량,35.13258444,126.9434747
계림제1,35.158524,126.925015
무지개,35.130862,126.944456
학머리,35.135958,126.926897
풍향,35.160909,126.927968
율곡,35.160059,126.937324
월남,35.103381,126.938361
학운1,35.130529,126.933169
학운2,35.131358,126.932773
학운3,35.13123822,126.9328138
서남2-1,35.144371,126.922377
서남2-2,35.144162,126.922333
산수1동 3-1,35.154726,126.923214
산수1동 3-2,35.15486584,126.9226013
산수1동 3-3,35.154903,126.923236
지원2,35.119109,126.930703
동명2-1,35.152792,126.925925
동명2-2,35.152636,126.924836
지원3-1,35.121172,126.935486
지원3-2,35.12137039,126.9367301
학동,35.13113755,126.9263174
5·18 기념,35.15830536,126.8575559
상록,35.15564453,126.8886003
마동(현충탑),34.942902,127.690911
어린이13호공원,36.51757985,126.344488
중앙공원,36.63297631,127.4877794
원봉공원,36.363362,127.305268
영운공원,36.379091,127.308741
96호공원(김수녕양궁장),36.6265125,127.5269309
상당공원,36.63668949,127.4920338
당산공원,36.375527,127.294952
중흥공원,36.363723,127.303238
망골공원,36.61097206,127.5030615
평화,35.15654877,126.8516013
염주,35.14179467,126.8790066
시민,35.15422831,126.8420517
마재,35.13082708,126.8603245
신암,35.12484181,126.8791753
풍암,35.1535762,126.885235
상무2지구근린1,35.1307905,126.854249
상무2지구근린2,35.16182098,126.8585154
상무2지구근린3,35.161629,126.861471
상무2지구근린4,35.152035,126.863733
상무4지구근린1,35.162781,126.859732
죽림,35.1682265,126.8573846
유적,35.16879747,126.8714428
농성,35.14829089,126.8870628
내방,35.15316181,126.8724947
쌍촌,35.15154737,126.8601442
꿈마당,35.14084666,126.8769865
콩콩,35.14336989,126.8764209
효행,35.14412676,126.8726668
주동,35.140974,126.884683
한천가로공원,37.6242708,
가포체육공원,35.162699,128.577849
문화공원,35.156683,128.550154
공원,35.184197,128.570626
소공원,35.187477,128.570286
소공원,35.187043,128.569097
소공원,35.185468,128.571349
소공원,35.170087,128.574068
소공원,35.165573,128.574168
소공원,35.170465,128.574508
수변공원,35.180032,128.568638
수변공원,35.185936,128.568161
수변공원,35.188536,128.571913
어린이공원,35.157578,128.576517
가포2공원,35.16949772,128.5733911
공원,35.109303,128.541009
소공원,35.154875,128.584361
소공원,35.157618,128.583502
어린이공원,35.21172022,128.5766781
어린이공원,35.21119659,128.5795202
소공원,35.21289203,128.582106
소공원,35.20981222,128.5791878
중앙공원,35.221813,128.577366
팔룡공원,35.231658,128.592098
어린이공원,35.232975,128.577436
어린이공원,35.218247,128.573881
어린이공원,35.221478,128.572631
어린이공원,35.234102,128.580792
어린이공원,35.23498226,128.5844416
어린이공원,35.235443,128.588395
노비산 공원,35.21410589,128.5741297
어린이공원,35.137443,128.484203
어린이공원,35.134669,128.484211
어린이공원,35.197313,128.572886
우산공원,35.156766,128.551933
소공원,35.212713,128.573119
소공원,35.177307,128.560031
현동공원,35.147847,128.554805
공원,35.145049,128.552802
어린이공원,35.149356,128.552508
어린이공원,35.146676,128.547124
어린이공원,35.143223,128.556379
어린이공원,35.152643,128.553519
소공원,35.137556,128.571528
소공원,35.139636,128.576122
어린이공원,35.139052,128.481056
소공원,35.212385,128.567445
교방천 수변공원,35.212503,128.568751
어린이공원,35.18969594,128.5607353
소공원,35.18928334,128.5615959
소공원,35.20581716,128.5658016
어린이공원,35.18868562,128.5549651
소공원,35.185508,128.554981
소공원,35.21576256,128.5780598
어린이공원,35.115268,128.490961
어린이공원,35.134497,128.477577
소공원,35.173784,128.465151
소공원,35.174918,128.464206
소공원,35.199066,128.557394
제114호소공원,35.202252,128.658943
제115호소공원,35.200711,128.661898
제116호소공원,35.19360291,128.6777635
소공원,35.230587,128.704159
산호공원,35.213798,128.582016
추산공원,35.207846,128.567081
어린이공원,35.217642,128.578512
어린이공원,35.21870938,128.5832317
인곡공원,35.14088025,128.5299434
진동공원,35.119866,128.491428
자산공원,35.201316,128.560543
가포공원,35.172765,128.576867
어린이공원,35.206085,128.563035
어린이공원,35.204235,128.561004
어린이공원,35.173596,128.558894
월영달빛공원,35.170708,128.557133
만날공원,35.184722,128.548573
공원,35.19757403,128.5719105
공원,35.176556,128.566106
어린이공원,35.19927796,128.5721843
어린이공원,35.17784931,128.5637583
어린이공원,35.175794,128.568041
어린이공원,35.118646,128.486981
어린이공원,35.117276,128.486382
어린이공원,35.198065,128.558802
어린이공원,35.11565841,128.464523
어린이공원,35.100908,128.417395
어린이공원,35.205194,128.565048
어린이공원,35.190439,128.723494
어린이공원,35.194803,128.715092
소공원,35.194913,128.714545
신촌공원,35.210391,128.622327
소공원,35.228179,128.699109
소공원,35.216176,128.677941
어린이공원,35.199949,128.710995
소공원,35.189242,128.725253
소공원,35.186373,128.707154
소공원,35.185986,128.706584
소공원,35.184237,128.706842
소공원,35.209662,128.692305
소공원,35.209321,128.689327
소공원,35.20915622,128.6928513
소공원,35.20915622,128.6928513
소공원,35.188303,128.707866
상복제3공원,35.203696,128.653758
상복제1공원,35.205861,128.651874
상복제2공원,35.204122,128.652841
기업사랑공원,35.209678,128.686464
소공원,35.21077873,128.6955077
소공원,35.20298078,128.6277529
공원,35.230902,128.705348
공원,35.204478,128.712534
공원,35.20844979,128.7115942
삼정자전통놀이공원,35.202832,128.707006
공원,35.184355,128.686477
공원,35.222773,128.671334
공원,35.230745,128.704516
제113호소공원,35.20362585,128.6560482
어린이공원,35.215783,128.705849
어린이공원,35.206583,128.702162
어린이공원,35.205205,128.702336
어린이공원,35.195646,128.716092
불모산 공원,35.194644,128.721638
어린이공원,35.198161,128.716812
어린이공원,35.192744,128.721734
소공원,35.198227,128.709543
어린이공원,35.206617,128.710971
어린이공원,35.207975,128.702996
어린이공원,35.212442,128.700963
어린이공원,35.229839,128.697457
어린이공원,35.241238,128.663797
어린이공원,35.241089,128.664834
어린이공원,35.238833,128.664043
어린이공원,35.224923,128.673333
어린이공원,35.22436593,128.6744973
어린이공원,35.227394,128.675104
어린이공원,35.221795,128.702275
어린이공원,35.220745,128.699059
어린이공원,35.22235632,128.6968637
어린이공원,35.220184,128.685893
어린이공원,35.214621,128.688412
어린이공원,35.230242,128.701177
어린이,35.201495,128.628225
어린이,35.201192,128.628242
어린이공원,35.201383,128.628745
어린이공원,35.204993,128.704363
창원묘지공원,35.19185704,128.6636187
소공원,35.166495,128.659104
용신,37.300318,126.856843
상수리,37.298146,126.857971
문학,37.294616,126.851686
부루지,37.330349,126.851812
화목,37.336204,126.845558
한빛,37.334294,126.846569
성태산,37.315334,126.872603
약수,37.295876,126.874738
패랭이,37.293789,126.874447
산정,37.292797,126.860948
분오,37.290897,126.864125
샘골,37.286426,126.862952
이호,37.283313,126.858081
부곡,37.323018,126.86045
월피,37.334357,126.858629
시곡,37.294529,126.85587
행운,37.336921,126.854439
월성,37.337035,126.852632
신성,37.287934,126.867068
신선,37.289427,126.864926
산우물,37.288175,126.858392
서암,37.302132,126.848988
푸른,37.302526,126.851509
항가울,37.286717,126.845547
수리실,37.314997,126.870318
구룡,37.312143,126.869063
식물원,37.315236,126.863595
호동,37.314747,126.865806
사동7호공원,37.296556,126.816798
사동8호공원,37.294319,126.822298
수암소공원,37.365618,126.878904
팔곡산공원,37.297387,126.878433
팔곡,37.297578,126.887507
원당,37.362813,126.881263
안산큰,37.362162,126.87731
장상,37.36033,126.872301
천문,37.305885,126.845761
꿈동산,37.302661,126.839348
달집,37.312791,126.843366
갯벌,37.312768,126.847529
소나무,37.308483,126.846015
무지개,37.310434,126.849279
건건동소공원,37.307469,126.905393
성포주공3-1,37.321705,126.848521
성포주공3-3,37.313642,126.839078
반달공원,37.309328,126.902804
용담마을,37.301158,126.899906
해란공원,37.284674,126.864488
원곡공원,37.332829,126.795195
고잔공원,37.309133,126.823263
민속공원,37.308379,126.837274
원고잔공원,37.325687,126.824255
샛터공원,37.337747,126.806548
선부제1공원,37.331106,126.808455
느티나무(풍동),37.67010435,126.8005941
이팝나무,37.66782817,126.797268
벚나무(풍동),37.66460357,126.7977643
소나무(풍동),37.66587888,126.8006283
달맞이,37.67457585,126.8021803
월계2동쌈지(신화연립),37.6324586,127.0405079
식골,37.67072982,126.7971233
식사(은행마을공원),37.67004199,126.8063409
중산 9(중산추만),37.67951849,126.7800731
하늘자전거(일산2),37.68051807,126.7846273
안곡습지,37.68479831,126.7849888
소개울(일산2-1),37.68315619,126.7837126
소개울,37.68382499,126.7901512
성아(일산2-2),37.67821107,126.789259
성아,37.67657517,126.7864298
풍동(풍식사2),37.66435224,126.8035678
식사근린1(어침이),37.68539245,126.8122132
식사어린이1(상상),37.67456234,126.8075159
식사어린이2(식사숲속),37.68095775,126.8149843
식사어린이3(바람놀이),37.68185273,126.8112637
식사어린이4(과학),37.68062413,126.8148151
식사어린이5(올림푸스놀이),37.68293348,126.8224274
식사어린이6(저현),37.67170877,126.8118225
식사근린2(식사중앙),37.67713276,126.8119333
식사근린3(방아고개),37.67423648,126.8110443
일산문화공원,37.65948674,126.7726989
중산 3(중산테미어린이),37.69737652,126.7805753
중산 1(중산마루),37.69493248,126.779291
중산체육공원,37.68865199,126.7788781
중산 6(중산더부골),37.69151312,126.7815678
중산 5(중산안학),37.68893675,126.7817682
중산 7(중산어린이),37.6929569,126.7827654
중산 4(중산오름),37.68784856,126.7828258
중산 8(중산삼애),37.68576605,126.780228
정발산,37.66235458,126.7797958
안산,37.64665861,126.7840125
알미,37.64588208,126.783097
호수,37.64947299,126.7680833
호수,37.65049642,126.7697348
호수,37.66444643,126.7604431
호수,37.67520793,126.7778151
매봉재,37.67142927,126.7761671
두루미,37.67260753,126.7818175
밤가시,37.66827162,126.7785766
수정,37.667494,126.7725147
닥밭,37.66629254,126.7754657
중산 2(중산안골),37.69157053,126.7798982
달맞이,37.67332261,126.8016509
산수유,37.672816,126.7976815
식골,37.67018161,126.7983723
21호,37.49589364,126.5017221
22호,37.49386683,126.5007575
23호,37.48908687,126.4954184
1호,37.51817171,126.5362441
2호,37.52060578,126.5388986
3호,37.52537489,126.5242816
4호,37.50873355,126.5162509
5호,37.50831858,126.5158507
6호,37.50838527,126.5128955
7호,37.52393686,126.5168358
8호,37.52969075,126.5148924
1호,37.51034711,126.5128771
1호,37.52058496,126.5393343
2호,37.4970537,126.5338519
9호,37.5311038,126.5079933
10호,37.529107,126.506428
11호,37.52621116,126.4993598
12호,37.52311361,126.5062245
13호,37.52990516,126.5014733
2호,37.527061,126.502862
잿말소공원,37.634196,126.925428
한옥마을소공원,37.632016,126.93076
신사동(새절)소공원,37.635399,126.934794
녹번1-2지구 주택재개발정비구역내소공원,37.632016,126.93076
금암문화공원 (은평뉴타운제1호문화공원),37.624806,126.92741
제각말문화공원 (은평뉴타운제2호 문화공원),37.626369,126.925398
고읍제5어린이공원,37.78922389,127.0807275
원동제1근린공원,37.138623,127.071748
갈곶어린이공원,37.134321,127.066372
달빛어린이공원,37.177742,127.054426
바람어린이공원,37.175991,127.055192
동물어린이공원,37.171292,127.050287
바다어린이공원,37.170613,127.057818
무지개어린이공원,37.16920054,127.057511
샘물어린이공원,37.173262,127.064778
고인돌역사공원,37.17234844,127.0489504
UN참전기념공원,37.184754,127.048527
죽미체육공원-1,37.18040214,127.043461
죽미체육공원-2,37.180621,127.044057
은빛개울공원-1,37.18709138,127.040176
은빛개울공원-2,37.17755778,127.0463356
소리어린이공원,37.177661,127.043861
바위어린이공원,37.17299715,127.0449923
등불어린이공원,37.188015,127.0480983
들판어린이공원,37.183226,127.0433035
죽미근린공원,37.181876,127.0489813
느티근린공원,37.177588,127.050367
여계근린공원,37.173118,127.0420507
금바위공원,37.170219,127.047506
문헌근린공원,37.17424971,127.0534455
금강공원,35.2263915,129.0623779
19호,37.48284706,126.5213064
20호,37.49740248,126.5027129
대장동9공원,37.66379008,126.9502135
대장동10공원,37.6638481,126.9496459
대장동11공원,37.66290934,126.9494551
소공원,37.66285167,126.8350415
모범,37.65538327,126.7857887
마두,37.6548517,126.7857903
마두,37.6529072,126.7817958
강촌,37.6533324,126.7810761
정발산,37.6648701,126.7858478
냉천,37.66203522,126.7886259
설촌,37.65982036,126.7832599
능안,37.65747204,126.7784665
백마,37.65263254,126.794239
청천,37.64863305,126.7911069
검바골,37.65091175,126.7892352
안산,37.64851724,126.7848251
백석,37.64871522,126.7948256
문화공원(요진Y-City),37.64615882,126.7880046
간이,37.64218842,126.7832665
알미,37.64457307,126.7801183
낙민,37.65071295,126.7744934
낙민,37.64699729,126.7772696
사재,37.67023631,126.7836826
중산태미(중산4),37.69821033,126.7832034
중산태미,37.6932086,126.7824585
덕은9(덕은지구),37.58303988,126.8642642
덕은8(덕은지구),37.58225247,126.8643441
덕은6(덕은지구),37.58348764,126.8619085
덕은7(덕은지구),37.5824686,126.8626231
덕은3,37.58183075,126.8627131
덕은5(덕은지구),37.57944401,126.8589832
덕은10(덕은지구),37.57806246,126.8639556
덕은4(덕은지구),37.58347439,126.8691987
소공원1(중부대학교),37.71151804,126.883973
소공원2(중부대학교),37.71193989,126.8864122
소공원3(중부대학교),37.71166374,126.8878234
소공원4(중부대학교),37.71173865,126.8883956
소공원5(중부대학교),37.71145999,126.8890538
소공원6(중부대학교),37.71068562,126.8895313
소공원7(중부대학교),37.71140108,126.8901996
소공원8(중부대학교),37.71068562,126.8895313
소공원9(중부대학교),37.71149452,126.8918565
소공원10(중부대학교),37.70976418,126.8913359
내유동문화공원,37.73129325,126.8483937
원당4,37.65874727,126.832867
대장동1공원,37.64575776,126.8218996
대장동2공원,37.64559063,126.8214036
대장동3공원,37.64549664,126.8213297
대장동4공원,37.64481889,126.8208152
대장동5공원,37.64444346,126.8211158
대장동6공원,37.65075384,126.8229554
대장동8공원,37.66424779,126.9510231
지축근린1,37.65254955,126.9143119
지축어린이1,37.64754933,126.9145331
삼송소공원5,37.65171621,126.8709802
수변공원(고양2일단),37.70743661,126.9033373
소공원337,37.70885253,126.9050251
배다리,37.66253375,126.8294252
대자1-1,37.69906874,126.8772008
한오동2-3,37.67951946,126.8972305
한오동2-2,37.68063138,126.8966399
대자2,37.70068377,126.8815761
대자1-2,37.69642904,126.8773073
한오동2-1,37.68082659,126.8980562
중모루,37.61919336,126.8630114
방아골,37.62366232,126.857652
불당골,37.65054891,126.8448743
궁말,37.63663022,126.867676
내곡동섬말3,37.62916389,126.7951543
내곡동섬말1,37.6298029,126.7947673
내곡동섬말2,37.6288905,126.7951045
서오롱3,37.62175559,126.8985015
서오릉1,37.62805826,126.8897662
서오릉2,37.62721653,126.8953901
공원(벽제목암지구),37.71911128,126.9111907
명지,37.64446555,126.8307012
희망,37.64446555,126.8307012
소공원338,37.70718071,126.9044234
덕은2,37.58153857,126.868818
덕은4,37.58347439,126.8691987
화전7,37.59730444,126.8774288
화전6,37.6084689,126.8704224
동산2,37.6434697,126.8948116
삼송근린12(당고개),37.66216438,126.9048144
원흥지구수변공원(도래울바람물),37.63122307,126.8745623
원흥근린1(도래울석탄),37.6297314,126.8662456
원흥근린2(도래울의장대),37.62932677,126.8707026
어린이공원1(고운),37.63630434,126.8743723
원흥근린3(도래울의장대),37.62784737,126.8735354
원흥지구 소공원,37.6372474,126.8716742
화전8,37.61221826,126.8715936
화전9,37.61418624,126.8682042
향동어린이1,37.60191332,126.8912592
소공원,35.140339,128.711374
향동지구 소공원1,37.60155224,126.890535
향동수변1,37.60622784,126.8809811
향동지구 소공원2,37.59955904,126.8981137
향동근린1,37.59480549,126.8921983
향동근린2,37.60622784,126.8809811
향동수변2,37.59833648,126.8913099
향동어린이2,37.59877702,126.8903127
향동체육공원,37.59617108,126.8881199
문화예술,37.65704433,126.8418993
조각,37.6584145,126.8319597
삼송소공원3,37.6486607,126.8698978
어린이공원2(도담),37.62974264,126.871982
지축지구 소공원3,37.65163109,126.928081
지축근린3,37.64752555,126.9189749
지축근린2,37.65024679,126.9194138
서두나루,37.61474888,126.8483479
서정,37.61883364,126.850922
원당2,37.648021,126.847034
원당1,37.658441,126.841941
주택재개발(195호),37.62080644,126.8309823
주공1,37.66079608,126.8405687
삼송어린이3(동산),37.64324356,126.8846484
삼송근린4(동산꽃맞이/밥할머니),37.64352626,126.8880924
삼송근린3(세솔),37.65190143,126.8892505
삼송어린이2(달걀부리),37.64195969,126.8762715
삼송근린2(덕수),37.64424741,126.8795367
삼송근린5(송강이야기),37.66690836,126.8810633
삼송근린6(조관),37.66638285,126.8863592
삼송어린이1(한우물),37.66146461,126.8881442
삼송근린7(신원),37.66793564,126.8903104
삼송근린8(한우물숲길),37.65829826,126.8841486
삼송근린9(오금),37.65996521,126.9038427
삼송근린11(오금상촌),37.66307242,126.9188102
삼송근린10(소청),37.66014546,126.9129564
삼송근린1(송현),37.64876791,126.8772856
대덕2,37.5871527,126.874664
삼송소공원1,37.65218549,126.889031
삼송소공원2,37.65332913,126.8884173
화전1,37.5976936,126.8785618
동산1,37.64257544,126.8925014
동산3,37.64374278,126.8980856
삼송3,37.65765454,126.8945305
별빛,37.63246586,126.825461
꽃우물,37.62818981,126.8278501
화정중앙,37.63095824,126.8317291
옥빛,37.6330491,126.8361768
느티나무(능곡),37.62539857,126.8317576
밤나무(능곡),37.62797086,126.8384877
자작나무,37.62610342,126.8432835
가라산,37.62518207,126.841994
참나무(능곡),37.62483133,126.838474
단풍나무,37.62269983,126.8384469
벚나무(능곡),37.62219264,126.8427752
살구나무,37.61897283,126.8404331
행신,37.61919277,126.8366268
회화나무,37.62027602,126.8359194
은행나무,37.62865494,126.8357424
백양,37.62780403,126.8348018
소나무(능곡),37.62652494,126.8331235
벽제,37.71485127,126.9030552
벽제2,37.71115767,126.9034457
밤나무공원,37.62086283,126.852481
햇살공원,37.61977212,126.8450412
서정나루공원,37.61471947,126.8465358
